epoch,train_loss,train_l2_loss,train_excange_proc,val_loss,val_l2_loss,val_excange_proc,test_loss,test_l2_loss,test_excange_proc,train_acc,val_acc,test_acc,diff,train_proc,eval_proc,comm_proc,timestamp,sleep_proc
104,1.2441217160224916,10280.8798828125,17.216398999999996,1.091163410782814,10280.8662109375,0.0,1.1615729552507401,10280.8662109375,0.0,0.6041,0.61164,0.5869,6.330494670692133e-07,21.720617,11.486977,13.60076117515564,2022-11-02 17:32:50.075273,0.0
105,1.2534241580963135,10254.359375,19.035617999999996,1.1559454169273375,10253.9599609375,0.0,1.2321944808959961,10253.9599609375,0.0,0.5945,0.59214,0.5663,5.59532338684221e-07,23.980043,11.853771,14.977375984191895,2022-11-02 17:33:27.775635,0.0
106,1.227276982665062,10230.509765625,16.203224999999993,1.1226245745420456,10230.5244140625,0.0,1.201610968708992,10230.5244140625,0.0,0.6061,0.6052,0.5821,5.152655830897857e-07,20.763521,11.582881,12.49795913696289,2022-11-02 17:34:01.682727,0.0
107,1.240671875476837,10226.4541015625,19.507275999999994,1.0785551949739456,10225.8603515625,0.0,1.1668860417604447,10225.8603515625,0.0,0.6021,0.62236,0.5934,5.710293180527515e-07,24.645272,11.709909,15.628567218780518,2022-11-02 17:34:39.063465,0.0
108,1.2252393692731858,10192.578125,21.050091000000005,1.1023807235956191,10192.443359375,0.0,1.1853479129076003,10192.443359375,0.0,0.5918,0.6116,0.5788,4.100946568996733e-07,25.674119,11.468624,17.190191745758057,2022-11-02 17:35:17.523737,0.0
109,1.2191225337982177,10189.2392578125,18.535193999999994,1.0891638766527176,10189.236328125,0.0,1.1639966565370559,10189.236328125,0.0,0.6242,0.61638,0.5928,3.6411276482795074e-07,23.002722,11.774343,14.78586196899414,2022-11-02 17:35:53.776055,0.0
110,1.2081648486852645,10155.4541015625,22.173932000000008,1.1150531815290452,10155.05859375,0.0,1.1921629798412323,10155.05859375,0.0,0.6033,0.60846,0.5884,3.510315025323507e-07,27.208541,11.446212,18.294506311416626,2022-11-02 17:36:33.700377,0.0
111,1.2185493898391724,10140.9541015625,16.927757999999997,1.0713875416517258,10140.943359375,0.0,1.1450864148139954,10140.943359375,0.0,0.6125,0.62028,0.5994,5.467889536703296e-07,21.463442,11.448214,13.268837213516235,2022-11-02 17:37:07.817194,0.0
112,1.1951064467430115,10113.2724609375,19.798845000000004,1.1175999344587326,10113.078125,0.0,1.2134430545568466,10113.078125,0.0,0.5763,0.60172,0.5748,5.961499027762329e-07,24.38707,11.792683,15.921684503555298,2022-11-02 17:37:45.478269,0.0
113,1.172451279759407,10088.6728515625,16.604486999999992,1.0458098666667939,10088.6357421875,0.0,1.1315783137083053,10088.6357421875,0.0,0.6123,0.62888,0.5986,5.422299409474363e-07,21.229305,11.502701,12.883817434310913,2022-11-02 17:38:19.782850,0.0
114,1.1844969511032104,10092.146484375,17.697779999999995,1.0655269321203231,10092.169921875,0.0,1.1590872037410735,10092.169921875,0.0,0.6385,0.62194,0.5906,8.827547048895212e-07,22.411026,11.736452,13.823405504226685,2022-11-02 17:38:55.635436,0.0
115,1.1745112735033034,10060.2939453125,20.692095999999996,1.100209251999855,10060.1845703125,0.0,1.1866681718826293,10060.1845703125,0.0,0.6245,0.60854,0.5814,5.17202806804562e-07,25.727685,11.585212,16.73196315765381,2022-11-02 17:39:34.222827,0.0
116,1.2391385012865066,10058.2958984375,18.602097,1.0299698853492736,10058.2919921875,0.0,1.1094802743196488,10058.2919921875,0.0,0.6239,0.6391,0.6097,4.017453818505601e-07,23.249967,11.688411,14.848460674285889,2022-11-02 17:40:10.410407,0.0
117,1.222437145113945,10024.884765625,20.087114,1.1067666152715683,10024.498046875,0.0,1.1987080460786819,10024.498046875,0.0,0.5976,0.61374,0.5848,3.2339460176444845e-07,25.02915,11.659914,16.088876724243164,2022-11-02 17:40:48.397752,0.0
118,1.1988627952337265,10007.1953125,16.298303999999995,1.2017377672195435,10007.1767578125,0.0,1.274075899720192,10007.1767578125,0.0,0.5636,0.58168,0.563,6.155597134238633e-07,21.078547,11.535365,12.56178617477417,2022-11-02 17:41:22.228383,0.0
119,1.1759812015295028,9987.2138671875,20.20481399999999,1.04312859249115,9987.056640625,0.0,1.141029816865921,9987.056640625,0.0,0.6428,0.63916,0.6116,6.714030291732342e-07,25.128313,11.76889,16.153225660324097,2022-11-02 17:42:00.706838,0.0
120,1.20106698513031,9960.9521484375,16.826475999999996,1.172175849199295,9960.92578125,0.0,1.2554137128591538,9960.92578125,0.0,0.6152,0.57916,0.5555,7.594716180392425e-07,21.390312,11.559066,13.0431227684021,2022-11-02 17:42:35.273968,0.0
121,1.2431995838880538,9959.7041015625,17.665616,1.1185884222984315,9959.705078125,0.0,1.2053852522373198,9959.705078125,0.0,0.6132,0.59374,0.5635,8.605913990322733e-07,22.285128,11.723192,13.948441505432129,2022-11-02 17:43:11.083914,0.0
122,1.2007518416643144,9930.0615234375,20.66450999999999,1.0163238441944122,9930.1171875,0.0,1.1206008303165436,9930.1171875,0.0,0.6286,0.64502,0.6095,3.81863770826385e-07,25.455045,11.526223,16.741800546646118,2022-11-02 17:43:49.280034,0.0
123,1.2366993117332459,9925.728515625,18.58455100000001,1.037016348361969,9925.73046875,0.0,1.1317070204019546,9925.73046875,0.0,0.6024,0.63634,0.6092,3.204958147762227e-07,23.314927,11.61573,14.832958459854126,2022-11-02 17:44:25.418490,0.0
124,1.2103790485858916,9891.2744140625,20.759859000000002,1.0195733151435853,9891.123046875,0.0,1.1281737649440766,9891.123046875,0.0,0.6395,0.64444,0.6081,4.165758582530543e-07,25.865702,11.594311,16.731016397476196,2022-11-02 17:45:04.119869,0.0
125,1.1704653352499008,9872.0888671875,17.410071999999992,1.0022921783924104,9872.06640625,0.0,1.0927557718753815,9872.06640625,0.0,0.6279,0.64716,0.6146,6.701127972519316e-07,22.147707,11.436376,13.63229775428772,2022-11-02 17:45:39.005404,0.0
126,1.160179990530014,9853.4111328125,20.152678999999992,0.977672166466713,9853.3974609375,0.0,1.093652138710022,9853.3974609375,0.0,0.6314,0.6594,0.6223,6.417927238544507e-07,24.872647,11.766176,16.20455002784729,2022-11-02 17:46:16.940614,0.0
127,1.1563910567760467,9828.3515625,18.078611,1.0743104524612426,9828.314453125,0.0,1.1733624863624572,9828.314453125,0.0,0.6153,0.61916,0.5894,6.778713554922433e-07,22.778614,11.432938,14.330032587051392,2022-11-02 17:46:52.651047,0.0
128,1.1823391532897949,9832.8935546875,18.79104200000001,1.0439631584882736,9833.4169921875,0.0,1.1527222084999085,9833.4169921875,0.0,0.5902,0.6401,0.605,9.808378536035889e-07,23.541075,11.777839,15.000832796096802,2022-11-02 17:47:28.949068,0.0
129,1.1685484588146209,9798.0625,19.203198,0.9856183326244354,9797.9580078125,0.0,1.0986148303747176,9797.9580078125,0.0,0.6411,0.65454,0.6251,3.251752787036821e-07,24.200081,11.426116,15.166145324707031,2022-11-02 17:48:05.882926,0.0
130,1.2037150138616561,9795.38671875,18.944004999999997,1.0851077330112457,9795.3837890625,0.0,1.1589036601781846,9795.3837890625,0.0,0.5891,0.61676,0.5951,3.5562385392040596e-07,23.791768,11.531439,15.217552661895752,2022-11-02 17:48:42.452570,0.0
131,1.1563918167352676,9759.9892578125,25.537889999999997,0.9799214774370193,9759.7822265625,0.0,1.0906062066555022,9759.7822265625,0.0,0.6404,0.65932,0.6264,4.220849803004967e-07,30.670996,11.52282,21.39148759841919,2022-11-02 17:49:25.888332,0.0
132,1.178988333940506,9750.830078125,17.54088499999999,1.065499974012375,9750.82421875,0.0,1.1612931823730468,9750.82421875,0.0,0.5814,0.6252,0.5947,6.492157922366459e-07,21.801744,11.461066,13.797324419021606,2022-11-02 17:50:00.288991,0.0
133,1.140982666015625,9722.6435546875,20.853499000000003,0.9903416444063187,9722.259765625,0.0,1.1137371402978897,9722.259765625,0.0,0.661,0.65772,0.6151,5.029803560319124e-07,26.032708,11.666536,16.90808653831482,2022-11-02 17:50:39.518544,0.0
134,1.1223714983463287,9702.166015625,16.059848999999993,1.0704060423374175,9702.142578125,0.0,1.1793319046497346,9702.142578125,0.0,0.5918,0.62082,0.5908,5.337831794349768e-07,20.841193,11.421455,12.31404733657837,2022-11-02 17:51:13.396137,0.0
135,1.1906767582893372,9698.6962890625,18.206243999999995,0.9802541635036468,9698.0380859375,0.0,1.105405913591385,9698.0380859375,0.0,0.6285,0.65728,0.6197,6.264953640311433e-07,22.842212,11.702098,14.416614770889282,2022-11-02 17:51:49.444216,0.0
136,1.1043732684850693,9671.505859375,18.028854999999997,1.0068866094350815,9671.404296875,0.0,1.1240187442302705,9671.404296875,0.0,0.6486,0.64672,0.6086,4.472871637517528e-07,23.082389,11.452591,14.079749822616577,2022-11-02 17:52:25.273654,0.0
137,1.1540205472707747,9668.5791015625,18.517005000000005,1.0617476197481155,9668.5791015625,0.0,1.1474324840307235,9668.5791015625,0.0,0.5924,0.62746,0.6002,4.138731242164795e-07,23.256314,11.677537,14.767248630523682,2022-11-02 17:53:01.621354,0.0
138,1.1417820423841476,9632.6181640625,22.263972,0.9355046215057373,9632.2880859375,0.0,1.0715729302167893,9632.2880859375,0.0,0.6446,0.67458,0.6371,3.8568109061998257e-07,27.329069,11.416104,18.12175464630127,2022-11-02 17:53:41.580097,0.0
139,1.115843945145607,9621.888671875,17.537869,1.0546487382650376,9621.8798828125,0.0,1.1646786040067674,9621.8798828125,0.0,0.6379,0.62612,0.5995,6.108670618232281e-07,22.009282,11.444716,13.835628271102905,2022-11-02 17:54:16.077157,0.0
140,1.125844367146492,9595.7490234375,19.324758999999993,0.9490417646169662,9595.5029296875,0.0,1.08435025036335,9595.5029296875,0.0,0.6714,0.66708,0.6288,6.827041829637892e-07,24.430589,11.797679,15.227387189865112,2022-11-02 17:54:53.806064,0.0
141,1.1154573744535445,9572.8759765625,17.221405999999995,0.9772490260601043,9572.849609375,0.0,1.0856806153059007,9572.849609375,0.0,0.6555,0.65516,0.6253,6.001313295200816e-07,21.819269,11.505369,13.488720417022705,2022-11-02 17:55:28.699105,0.0
142,1.1595230048894882,9569.7001953125,18.486863,1.005083369255066,9569.1435546875,0.0,1.1335054510831832,9569.1435546875,0.0,0.6314,0.6573,0.6206,7.405220117107092e-07,23.184654,11.714169,14.645670413970947,2022-11-02 17:56:04.770283,0.0
143,1.117743815779686,9539.978515625,18.724887,0.922857559800148,9539.806640625,0.0,1.0467049258947372,9539.806640625,0.0,0.6535,0.67724,0.6369,4.5348650701271254e-07,23.534522,11.522791,14.711284875869751,2022-11-02 17:56:40.979611,0.0
144,1.11580351293087,9535.4716796875,19.894525000000005,0.9739598613977433,9535.46875,0.0,1.0858483767509461,9535.46875,0.0,0.6438,0.66086,0.628,4.204010224384547e-07,24.681784,11.736963,16.14425778388977,2022-11-02 17:57:18.796580,0.0
145,1.142490548491478,9766.4423828125,20.47811,0.9079918774366379,9792.6201171875,0.0,1.0437747246026994,9792.6201171875,0.0,0.6685,0.6837,0.6428,7.88777761044912e-05,25.208039,11.592204,16.49232268333435,2022-11-02 17:57:56.771084,0.0
146,1.0903592365980148,10451.4521484375,17.426048999999995,1.0404198491573333,10451.78515625,0.0,1.1611995559930801,10451.78515625,0.0,0.6387,0.63318,0.6007,0.0003017172566615045,22.024667,11.540621,13.726162195205688,2022-11-02 17:58:31.858259,0.0
147,1.1024600368738176,10209.458984375,20.142025000000004,0.9881988306045533,10206.796875,0.0,1.1150157636404037,10206.796875,0.0,0.6088,0.6538,0.6197,2.2347401227307273e-06,25.114424,11.817091,16.080825328826904,2022-11-02 17:59:10.661534,0.0
148,1.0734123367071151,10197.9921875,16.366194999999994,0.9585716013908386,10197.755859375,0.0,1.0800138890743256,10197.755859375,0.0,0.6481,0.65938,0.6234,6.271891379583394e-07,21.04167,11.53715,12.629725217819214,2022-11-02 17:59:44.805679,0.0
149,1.0941633576154708,10199.18359375,18.19816500000001,1.0235100994110107,10198.9736328125,0.0,1.1549924045801163,10198.9736328125,0.0,0.6367,0.64464,0.6042,6.188723773448146e-07,23.125417,11.863396,14.37615156173706,2022-11-02 18:00:20.980144,0.0
150,1.0780577391386033,10168.646484375,18.642526,0.9518576967716217,10168.541015625,0.0,1.0781702172756196,10168.541015625,0.0,0.6526,0.66374,0.6223,4.763286369779962e-07,23.814796,11.515672,14.622061252593994,2022-11-02 18:00:57.440703,0.0
151,1.1107231974601746,10164.6865234375,18.80978,0.9733687126636505,10164.6845703125,0.0,1.096468030810356,10164.6845703125,0.0,0.6434,0.6575,0.6175,3.852618704058841e-07,23.527788,11.703621,15.063650369644165,2022-11-02 18:01:34.095868,0.0
152,1.0910883301496506,10132.1962890625,18.79252200000001,0.8720239251852036,10131.8046875,0.0,1.023728584051132,10131.8046875,0.0,0.6776,0.6975,0.6484,4.943634053233836e-07,23.780186,11.715897,14.676164150238037,2022-11-02 18:02:10.761545,0.0
153,1.0922917354106902,10115.283203125,16.417228999999995,0.932701134800911,10115.255859375,0.0,1.0645607316493988,10115.255859375,0.0,0.6417,0.67114,0.6296,5.340989446267486e-07,21.054002,11.523436,12.643890619277954,2022-11-02 18:02:44.491933,0.0
154,1.0725064486265183,10097.7158203125,19.853450999999996,0.9135917559862137,10097.546875,0.0,1.059963509440422,10097.546875,0.0,0.6631,0.68064,0.6416,6.804007171012927e-07,24.537904,11.703743,15.917375087738037,2022-11-02 18:03:22.204676,0.0
155,1.0831594789028167,10081.6171875,17.131623000000005,0.9754951611757279,10081.6181640625,0.0,1.088064569234848,10081.6181640625,0.0,0.6375,0.65506,0.6156,6.592370027647121e-07,21.949225,11.56662,13.37853741645813,2022-11-02 18:03:57.117803,0.0
156,1.092141813635826,10080.490234375,18.83572299999999,1.0038412417173386,10080.4912109375,0.0,1.1307642704248428,10080.4912109375,0.0,0.6105,0.64608,0.6104,8.778580422585947e-07,23.413552,11.799459,15.067348003387451,2022-11-02 18:04:33.231158,0.0
157,1.0459616875648499,10047.7001953125,22.097944999999996,0.8824626748561859,10047.4541015625,0.0,1.032417157292366,10047.4541015625,0.0,0.6566,0.692,0.6443,4.640777717668243e-07,27.177856,11.470009,18.129576206207275,2022-11-02 18:05:13.123422,0.0
158,1.0652625751495362,10042.36328125,19.160102000000006,0.9296167414188385,10042.357421875,0.0,1.0664557945728301,10042.357421875,0.0,0.6653,0.6733,0.6298,3.572057778455928e-07,23.846795,11.648957,15.370453119277954,2022-11-02 18:05:49.910677,0.0
159,1.0664325368404388,10008.74609375,20.349959,0.8819893064498902,10008.4208984375,0.0,1.0338109344244004,10008.4208984375,0.0,0.6739,0.6927,0.6479,4.3244187963864533e-07,25.145452,11.692643,16.394296169281006,2022-11-02 18:06:28.063281,0.0
160,1.0304135310649871,9991.0537109375,17.085886000000002,0.9894822338819503,9991.0302734375,0.0,1.1321353048086167,9991.0302734375,0.0,0.6657,0.65212,0.6068,5.584917062151362e-07,21.746858,11.489543,13.268567323684692,2022-11-02 18:07:02.659769,0.0
161,1.0239448285102843,9973.3935546875,20.104435999999996,0.8516458859443664,9973.2490234375,0.0,1.0098577290773392,9973.2490234375,0.0,0.6814,0.7029,0.656,5.583810320786142e-07,25.130227,11.705898,16.185661792755127,2022-11-02 18:07:40.918371,0.0
162,1.0252189755439758,9951.888671875,18.392115999999998,0.9578675050735473,9951.8623046875,0.0,1.112773107290268,9951.8623046875,0.0,0.6487,0.66692,0.6237,6.912809453751834e-07,23.116432,11.464536,14.669538974761963,2022-11-02 18:08:16.920055,0.0
163,1.0847537040710449,9951.1298828125,18.742980999999997,0.897233840227127,9951.1279296875,0.0,1.0454419827461243,9951.1279296875,0.0,0.6846,0.68346,0.6415,9.339464099866746e-07,23.411893,11.742932,14.964921236038208,2022-11-02 18:08:53.502802,0.0
164,1.0182260686159135,9920.287109375,18.437702999999992,0.8476115552186966,9919.8115234375,0.0,1.0122530090808868,9919.8115234375,0.0,0.6931,0.70144,0.654,4.676953722082544e-07,23.427324,11.508035,14.31626033782959,2022-11-02 18:09:29.714750,0.0
165,1.0682273399829865,9912.4453125,17.087014999999994,0.8682308218479157,9912.43359375,0.0,1.0111164736747742,9912.43359375,0.0,0.6716,0.69692,0.6526,4.830420152757142e-07,21.82218,11.515843,13.329688310623169,2022-11-02 18:10:05.224009,0.0
166,1.0166703021526338,9881.595703125,21.808027,0.8573048521280289,9881.2998046875,0.0,1.012756341099739,9881.2998046875,0.0,0.6947,0.7002,0.6513,4.6303580347739626e-07,26.716165,11.697303,17.730711221694946,2022-11-02 18:10:44.941902,0.0
167,1.0252235430479049,9861.4072265625,16.280261999999997,0.9490419063568115,9861.3798828125,0.0,1.0888189417123795,9861.3798828125,0.0,0.6529,0.66478,0.6232,6.658064535258745e-07,21.013553,11.478882,12.500154972076416,2022-11-02 18:11:19.039403,0.0
168,1.0486095744371413,9847.0361328125,20.031366,0.8264987654685975,9846.9501953125,0.0,1.0088870543241502,9846.9501953125,0.0,0.6948,0.71344,0.6596,5.785738039776334e-07,25.016422,11.703067,16.025631189346313,2022-11-02 18:11:57.036635,0.0
169,1.0233079820871354,9829.3037109375,17.358071,0.927493478178978,9829.2607421875,0.0,1.0702959561347962,9829.2607421875,0.0,0.6627,0.67438,0.6353,5.756868972639495e-07,22.377302,11.537339,13.461091756820679,2022-11-02 18:12:32.171555,0.0
170,1.0713524359464646,9828.7685546875,18.040422,0.9069325911998749,9828.767578125,0.0,1.0565032064914703,9828.767578125,0.0,0.6507,0.6827,0.638,5.83945791277074e-07,22.79568,11.787925,14.251511335372925,2022-11-02 18:13:08.061926,0.0
171,1.0437457215785981,9796.037109375,19.461807999999994,0.8550243505239487,9795.859375,0.0,1.0230517596006394,9795.859375,0.0,0.6715,0.70278,0.6516,4.227363490372227e-07,24.669039,11.547378,15.476303815841675,2022-11-02 18:13:45.493934,0.0
172,1.0503870207071304,9789.79296875,18.242011,0.8914504727125168,9789.787109375,0.0,1.0456855136156082,9789.787109375,0.0,0.6891,0.68454,0.6375,5.669540428243636e-07,22.892745,11.612566,14.551599979400635,2022-11-02 18:14:21.521741,0.0
173,1.057401840686798,9761.236328125,19.509918999999996,0.8382100603580475,9760.8623046875,0.0,1.0084446835517884,9760.8623046875,0.0,0.6945,0.7092,0.6588,5.331927468432696e-07,24.592435,11.74241,15.488876342773438,2022-11-02 18:14:59.424580,0.0
174,1.0340127712488174,9739.306640625,16.044376999999997,0.8706219888925553,9739.2744140625,0.0,1.021542688012123,9739.2744140625,0.0,0.6861,0.68996,0.6412,5.747371005782043e-07,20.663359,11.539861,12.292675256729126,2022-11-02 18:15:33.171362,0.0
175,1.0482458007335662,9736.2861328125,19.534077000000003,0.8638404397964478,9735.92578125,0.0,1.0201197528839112,9735.92578125,0.0,0.6787,0.69988,0.6555,6.535782972605375e-07,24.150138,11.698538,15.739506959915161,2022-11-02 18:16:10.515824,0.0
176,0.997255284190178,9705.529296875,20.027311000000005,0.8651259753704071,9705.4814453125,0.0,1.0331098926067352,9705.4814453125,0.0,0.6804,0.69938,0.6472,4.838698259845842e-07,24.974598,11.439232,16.141757249832153,2022-11-02 18:16:48.179880,0.0
177,1.0418265771865844,9702.955078125,19.372477,0.8590938901901245,9702.955078125,0.0,1.0112857496738434,9702.955078125,0.0,0.6901,0.70174,0.6518,4.2141107314819237e-07,24.070969,11.699989,15.62871527671814,2022-11-02 18:17:25.407307,0.0
178,1.0302428752183914,9669.4462890625,20.397463000000002,0.8375443950891495,9669.384765625,0.0,1.0233076208829879,9669.384765625,0.0,0.6741,0.70598,0.6503,3.3812219157880463e-07,25.305059,11.479978,16.488617658615112,2022-11-02 18:18:03.521984,0.0
179,1.0104105418920517,9662.0986328125,18.00641900000001,0.9294118951559067,9662.095703125,0.0,1.0890950441360474,9662.095703125,0.0,0.655,0.67196,0.6263,4.7522271984234976e-07,22.672691,11.524333,14.22950005531311,2022-11-02 18:18:39.189323,0.0
180,1.0088717716932296,9631.9765625,20.03024,0.8172537089586258,9631.7080078125,0.0,1.0013999682664871,9631.7080078125,0.0,0.6815,0.7128,0.6564,5.442716428660788e-07,25.276224,11.61288,16.05424976348877,2022-11-02 18:19:17.240223,0.0
181,0.9937689590454102,9609.7236328125,16.312534000000003,0.8091220132112503,9609.6982421875,0.0,0.978829743862152,9609.6982421875,0.0,0.7187,0.71822,0.6651,5.191791387915146e-07,21.112548,11.362904,12.528669834136963,2022-11-02 18:19:51.274368,0.0
182,1.0104143929481506,9608.4638671875,18.078122000000008,0.8137250125408173,9607.71484375,0.0,1.0071149092912675,9607.71484375,0.0,0.6998,0.7208,0.6609,6.275390092014277e-07,23.006042,11.812226,14.246106386184692,2022-11-02 18:20:27.749497,0.0
183,0.9742940175533295,9580.046875,19.609815000000005,0.8602509534358979,9579.962890625,0.0,1.046039301753044,9579.962890625,0.0,0.6956,0.70428,0.6444,5.157950226930552e-07,24.534623,11.494611,15.732630491256714,2022-11-02 18:21:04.940233,0.0
184,1.0337195283174514,9577.3564453125,19.142014000000007,0.8431513856649399,9577.3515625,0.0,1.0132274103164673,9577.3515625,0.0,0.6871,0.7038,0.6479,3.997739952410484e-07,23.645725,11.73745,15.395030736923218,2022-11-02 18:21:41.421540,0.0
185,1.0203376710414886,9543.1474609375,21.707458,0.7897451213598251,9542.767578125,0.0,0.9822198277711869,9542.767578125,0.0,0.7024,0.7268,0.6651,3.302457969311945e-07,26.712458,11.383609,17.65908932685852,2022-11-02 18:22:20.766170,0.0
186,0.9843828231096268,9530.0615234375,17.139658999999998,0.8532881702184677,9530.048828125,0.0,1.0159908068180084,9530.048828125,0.0,0.6853,0.70172,0.6504,6.891882549098227e-07,21.623096,11.408805,13.397133350372314,2022-11-02 18:22:54.881240,0.0
187,0.9607165747880936,9505.11328125,19.30924099999999,0.7714149107933045,9504.7919921875,0.0,0.969629322886467,9504.7919921875,0.0,0.7065,0.7313,0.6708,6.250119781725516e-07,24.493288,11.829391,15.256748914718628,2022-11-02 18:23:32.799784,0.0
188,0.9561970263719559,9483.2041015625,16.338799,0.8491802803277969,9483.1708984375,0.0,1.0205701911449432,9483.1708984375,0.0,0.711,0.70164,0.647,5.57426346858847e-07,20.964773,11.493707,12.675386667251587,2022-11-02 18:24:06.698448,0.0
189,1.0162674379348755,9486.76171875,17.854898999999993,0.8118457298278808,9486.841796875,0.0,1.0152290380001068,9486.841796875,0.0,0.7034,0.71932,0.6584,6.783201342841494e-07,22.581334,11.675034,14.07912802696228,2022-11-02 18:24:42.016294,0.0
190,0.9453631055355072,9454.880859375,21.186724999999996,0.8666213591098786,9454.705078125,0.0,1.044210716485977,9454.705078125,0.0,0.706,0.70046,0.6469,5.197774157750246e-07,26.105776,11.5053,17.208087921142578,2022-11-02 18:25:20.914745,0.0
191,0.9649349635839463,9451.708984375,19.196970999999998,0.8278433667421341,9451.7060546875,0.0,1.0029163813591004,9451.7060546875,0.0,0.7127,0.71248,0.655,4.168827274497744e-07,23.796131,11.655841,15.413876056671143,2022-11-02 18:25:57.631202,0.0
192,0.9794023042917251,9421.0244140625,23.981488,0.7614262395501137,9420.595703125,0.0,0.9716328197717666,9420.595703125,0.0,0.7015,0.7355,0.67,3.1668653832639393e-07,28.986,11.477971,19.86047339439392,2022-11-02 18:26:39.550470,0.0
193,0.9691447311639786,9412.4052734375,17.468951999999994,0.8488977943658829,9412.3994140625,0.0,1.039706028699875,9412.3994140625,0.0,0.6995,0.70324,0.647,6.237971774680773e-07,22.195775,11.514656,13.661417722702026,2022-11-02 18:27:14.296437,0.0
194,0.9619662594795227,9385.0576171875,20.867649000000014,0.7747336283326149,9384.5693359375,0.0,0.9892891049385071,9384.5693359375,0.0,0.7132,0.73246,0.6712,5.270998144624173e-07,25.791803,11.651735,16.79242968559265,2022-11-02 18:27:53.227511,0.0
195,0.9580451303720474,9365.62109375,15.958518999999997,0.8001960804462432,9365.595703125,0.0,1.0070346575975417,9365.595703125,0.0,0.6971,0.72226,0.6619,5.256667918729363e-07,20.646546,11.620684,12.202836751937866,2022-11-02 18:28:26.995740,0.0
196,0.9869414812326431,9366.6953125,18.393758000000005,0.769314716219902,9366.564453125,0.0,0.9893479984998703,9366.564453125,0.0,0.7182,0.7348,0.6676,6.245229542400921e-07,23.375217,11.689376,14.589550495147705,2022-11-02 18:29:03.572259,0.0
197,0.9398906117677689,9336.2958984375,20.503129,0.795050612449646,9336.201171875,0.0,1.0153695577383042,9336.201171875,0.0,0.7226,0.72234,0.6591,4.821422976419854e-07,25.292492,11.41696,16.513453245162964,2022-11-02 18:29:41.669944,0.0
198,0.9672825300693512,9332.4296875,18.566412000000007,0.9389891172647477,9332.4296875,0.0,1.1193914490938186,9332.4296875,0.0,0.6413,0.6786,0.6315,4.0124851352629776e-07,23.292458,11.631242,14.78262209892273,2022-11-02 18:30:17.548789,0.0
199,0.9561403542757034,9299.1337890625,22.877155999999996,0.8295382686853409,9298.8017578125,0.0,1.0421388566493988,9298.8017578125,0.0,0.698,0.71092,0.6525,3.792675329350459e-07,27.885935,11.460348,18.75596570968628,2022-11-02 18:30:58.178939,0.0
